"covariateId","columnId","covariateName","analysisId","conceptId","included","covariateValue"
797617401,6476,"drug_era any time prior through 0 days relative to index: Citalopram",401,797617,1,0.000567825774776612
798834401,6477,"drug_era any time prior through 0 days relative to index: Clomipramine",401,798834,1,0.000144473963471561
798874401,6478,"drug_era any time prior through 0 days relative to index: Clonazepam",401,798874,1,0.000777175575132391
800878401,6479,"drug_era any time prior through 0 days relative to index: Clozapine",401,800878,1,0.000169407921408669
801396401,6480,"drug_era any time prior through 0 days relative to index: halazepam",401,801396,1,0
836208401,6481,"drug_era any time prior through 0 days relative to index: Succinylcholine",401,836208,1,8.48209513473313e-05
836654401,6482,"drug_era any time prior through 0 days relative to index: Tacrine",401,836654,1,0
836715401,6483,"drug_era any time prior through 0 days relative to index: Temazepam",401,836715,1,0.00167366391066066
837027401,6484,"drug_era any time prior through 0 days relative to index: Apomorphine",401,837027,1,0
900017401,6485,"drug_era any time prior through 0 days relative to index: Cascara sagrada",401,900017,1,0
900093401,6486,"drug_era any time prior through 0 days relative to index: Casanthranol",401,900093,1,0
901318401,6487,"drug_era any time prior through 0 days relative to index: Sodium Ascorbate",401,901318,1,0
901656401,6488,"drug_era any time prior through 0 days relative to index: Menthol",401,901656,1,5.71769576712306e-05
901845401,6489,"drug_era any time prior through 0 days relative to index: Colistin",401,901845,1,0
902251401,6490,"drug_era any time prior through 0 days relative to index: hypromellose",401,902251,1,0
902427401,6491,"drug_era any time prior through 0 days relative to index: Timolol",401,902427,1,0.000337377673490292
902616401,6492,"drug_era any time prior through 0 days relative to index: Calamine",401,902616,1,8.34596757336323e-05
902722401,6493,"drug_era any time prior through 0 days relative to index: Tobramycin",401,902722,1,0.00223357182446476
902938401,6494,"drug_era any time prior through 0 days relative to index: ciclesonide",401,902938,1,0
902950401,6495,"drug_era any time prior through 0 days relative to index: Tolnaftate",401,902950,1,0.000108190601801011
903031401,6496,"drug_era any time prior through 0 days relative to index: tiopronin",401,903031,1,0
903459401,6497,"drug_era any time prior through 0 days relative to index: Dolasetron",401,903459,1,2.07913560525297e-05
903643401,6498,"drug_era any time prior through 0 days relative to index: Tretinoin",401,903643,1,4.75609553598121e-05
903893401,6499,"drug_era any time prior through 0 days relative to index: emedastine",401,903893,1,0
903963401,6500,"drug_era any time prior through 0 days relative to index: Triamcinolone",401,903963,1,0.00110787622904792
904250401,6501,"drug_era any time prior through 0 days relative to index: Methazolamide",401,904250,1,0.000183282541040524
904356401,6502,"drug_era any time prior through 0 days relative to index: Methenamine",401,904356,1,0
904453401,6503,"drug_era any time prior through 0 days relative to index: Esomeprazole",401,904453,1,0.00104284570281367
904501401,6504,"drug_era any time prior through 0 days relative to index: travoprost",401,904501,1,0
904525401,6505,"drug_era any time prior through 0 days relative to index: bimatoprost",401,904525,1,0
904542401,6506,"drug_era any time prior through 0 days relative to index: Triamterene",401,904542,1,0.00136665931736302
904639401,6507,"drug_era any time prior through 0 days relative to index: Trichlormethiazide",401,904639,1,0.000190975937349278
905078401,6508,"drug_era any time prior through 0 days relative to index: Trifluridine",401,905078,1,0
905151401,6509,"drug_era any time prior through 0 days relative to index: Alclometasone",401,905151,1,0
905223401,6510,"drug_era any time prior through 0 days relative to index: Methoxsalen",401,905223,1,0
905233401,6511,"drug_era any time prior through 0 days relative to index: Mometasone",401,905233,1,0.000212823273469591
905273401,6512,"drug_era any time prior through 0 days relative to index: Methyclothiazide",401,905273,1,0.000152512252157715
905371401,6513,"drug_era any time prior through 0 days relative to index: Methylcellulose",401,905371,1,0
905518401,6514,"drug_era any time prior through 0 days relative to index: Methylene blue",401,905518,1,0
905531401,6515,"drug_era any time prior through 0 days relative to index: Metipranolol",401,905531,1,0
906072401,6516,"drug_era any time prior through 0 days relative to index: Tropicamide",401,906072,1,0
906149401,6517,"drug_era any time prior through 0 days relative to index: TRYPSIN",401,906149,1,0
906780401,6518,"drug_era any time prior through 0 days relative to index: Metoclopramide",401,906780,1,0.000693659423770671
906874401,6519,"drug_era any time prior through 0 days relative to index: Oxyquinoline",401,906874,1,0
906914401,6520,"drug_era any time prior through 0 days relative to index: Urea",401,906914,1,0.000272322397274124
907013401,6521,"drug_era any time prior through 0 days relative to index: Metolazone",401,907013,1,0.0010824317971927
907553401,6522,"drug_era any time prior through 0 days relative to index: levocabastine",401,907553,1,0
907879401,6523,"drug_era any time prior through 0 days relative to index: Miconazole",401,907879,1,4.90896517679019e-05
908126401,6524,"drug_era any time prior through 0 days relative to index: Vidarabine",401,908126,1,0
908360401,6525,"drug_era any time prior through 0 days relative to index: magaldrate",401,908360,1,0
908464401,6526,"drug_era any time prior through 0 days relative to index: magnesium carbonate",401,908464,1,0
908523401,6527,"drug_era any time prior through 0 days relative to index: Mineral Oil",401,908523,1,0.000463180893560213
908730401,6528,"drug_era any time prior through 0 days relative to index: magnesium trisilicate",401,908730,1,0
908921401,6529,"drug_era any time prior through 0 days relative to index: calcipotriene",401,908921,1,0
909021401,6530,"drug_era any time prior through 0 days relative to index: medrysone",401,909021,1,0
909165401,6531,"drug_era any time prior through 0 days relative to index: mercuric oxide",401,909165,1,0
909358401,6532,"drug_era any time prior through 0 days relative to index: Cyclizine",401,909358,1,0
909440401,6533,"drug_era any time prior through 0 days relative to index: methyl salicylate",401,909440,1,0
909795401,6534,"drug_era any time prior through 0 days relative to index: nepafenac",401,909795,1,0
909841401,6535,"drug_era any time prior through 0 days relative to index: methylnaltrexone",401,909841,1,3.15926323416359e-05
909959401,6536,"drug_era any time prior through 0 days relative to index: alefacept",401,909959,1,0
910232401,6537,"drug_era any time prior through 0 days relative to index: Cyclopentolate",401,910232,1,0
910888401,6538,"drug_era any time prior through 0 days relative to index: Cysteamine",401,910888,1,0
911064401,6539,"drug_era any time prior through 0 days relative to index: Zinc Oxide",401,911064,1,4.136333071656e-05
911486401,6540,"drug_era any time prior through 0 days relative to index: Glutamate",401,911486,1,0
911638401,6541,"drug_era any time prior through 0 days relative to index: glycolate",401,911638,1,0
911735401,6542,"drug_era any time prior through 0 days relative to index: rabeprazole",401,911735,1,0.000344569161563647
912263401,6543,"drug_era any time prior through 0 days relative to index: certolizumab pegol",401,912263,1,0
912362401,6544,"drug_era any time prior through 0 days relative to index: Ammonium Chloride",401,912362,1,0
912476401,6545,"drug_era any time prior through 0 days relative to index: Becaplermin",401,912476,1,0
912803401,6546,"drug_era any time prior through 0 days relative to index: Verteporfin",401,912803,1,0
913440401,6547,"drug_era any time prior through 0 days relative to index: nabilone",401,913440,1,0
913782401,6548,"drug_era any time prior through 0 days relative to index: tolterodine",401,913782,1,0.000152232408325252
914053401,6549,"drug_era any time prior through 0 days relative to index: naftifine",401,914053,1,0
914244401,6550,"drug_era any time prior through 0 days relative to index: Undecylenate",401,914244,1,0
914335401,6551,"drug_era any time prior through 0 days relative to index: Atropine",401,914335,1,0.000245091809381311
914533401,6552,"drug_era any time prior through 0 days relative to index: Naphazoline",401,914533,1,0
914840401,6553,"drug_era any time prior through 0 days relative to index: Dichlorotetrafluoroethane",401,914840,1,0
915175401,6554,"drug_era any time prior through 0 days relative to index: Bacitracin",401,915175,1,0.000511044547458236
915392401,6555,"drug_era any time prior through 0 days relative to index: Natamycin",401,915392,1,0
915542401,6556,"drug_era any time prior through 0 days relative to index: brimonidine",401,915542,1,0.000150696803078905
915553401,6557,"drug_era any time prior through 0 days relative to index: Capsicum extract",401,915553,1,0
915829401,6558,"drug_era any time prior through 0 days relative to index: isopropyl unoprostone",401,915829,1,0
915841401,6559,"drug_era any time prior through 0 days relative to index: Deoxyribonucleases",401,915841,1,0
915855401,6560,"drug_era any time prior through 0 days relative to index: olopatadine",401,915855,1,0
915935401,6561,"drug_era any time prior through 0 days relative to index: Pimecrolimus",401,915935,1,0
915981401,6562,"drug_era any time prior through 0 days relative to index: Neomycin",401,915981,1,0.00154461864896226
916005401,6563,"drug_era any time prior through 0 days relative to index: Solifenacin",401,916005,1,0
916059401,6564,"drug_era any time prior through 0 days relative to index: Octoxynol",401,916059,1,0
916230401,6565,"drug_era any time prior through 0 days relative to index: darifenacin",401,916230,1,3.52464127577728e-05
916282401,6566,"drug_era any time prior through 0 days relative to index: olsalazine",401,916282,1,0
916460401,6567,"drug_era any time prior through 0 days relative to index: Benzalkonium",401,916460,1,0
916662401,6568,"drug_era any time prior through 0 days relative to index: dimethicone",401,916662,1,0
916751401,6569,"drug_era any time prior through 0 days relative to index: Lindane",401,916751,1,0
916802401,6570,"drug_era any time prior through 0 days relative to index: Benzethonium",401,916802,1,0
916943401,6571,"drug_era any time prior through 0 days relative to index: tegaserod",401,916943,1,0
917006401,6572,"drug_era any time prior through 0 days relative to index: Benzocaine",401,917006,1,0.0001967823388485
917205401,6573,"drug_era any time prior through 0 days relative to index: Desonide",401,917205,1,0
917336401,6574,"drug_era any time prior through 0 days relative to index: Desoximetasone",401,917336,1,7.99879882649145e-05
918172401,6575,"drug_era any time prior through 0 days relative to index: Benzoyl Peroxide",401,918172,1,0.000281325735779641
918222401,6576,"drug_era any time prior through 0 days relative to index: oxiconazole",401,918222,1,0
